TransactionID,mean_,sum_,cnt_
3349336,0.0,0,1
3347384,0.0,0,4
3348296,0.0,0,0
3348778,0.0,0,13
3346933,0.0,0,2
3347741,0.0,0,63
3347850,0.0,0,1
3347957,0.0,0,1
3348179,0.0,0,7
3349283,0.0,0,1
3348407,0.0,0,0
3346611,0.0,0,16
3346764,0.0,0,1
3349139,0.0,0,1
3349153,0.0,0,9
3346536,0.0,0,3
3347235,0.0,0,3
3347249,0.0,0,1
3347888,0.0,0,1
3348433,0.0,0,5
3347232,0.0,0,3
3347233,0.0,0,3
3347236,0.0,0,3
3347564,0.0,0,18
3347845,0.0,0,3
3348415,0.0,0,3
3348777,0.0,0,20
3348967,0.0,0,1
3346910,0.0,0,0
3346967,0.0,0,0
3347412,0.0,0,9
3348071,0.0,0,1
3346447,0.0,0,0
3346627,0.0,0,0
3348954,0.0,0,0
3349262,0.0,0,1
3346733,0.0,0,8
3346907,0.0,0,1
3348552,0.5,2,4
3349089,0.0,0,1
3346731,0.0,0,0
3348261,0.0,0,0
3349297,0.0,0,0
3346931,0.0,0,1
3347048,0.0,0,18
3346708,0.0,0,0
3347609,1.0,1,1
3347611,1.0,1,1
3349324,0.0,0,0
3347033,0.0,0,0
3347633,0.0,0,0
3348497,0.0,0,0
3348754,0.0,0,0
3348853,0.0,0,1
3348934,0.025,2,80
3346959,0.0,0,2
3346966,0.0,0,0
3347588,0.0,0,0
3348440,0.0,0,2
3348519,0.0,0,5
3348834,0.03333333333333333,1,30
3349278,0.14285714285714285,1,7
3346416,0.0,0,3
3346602,0.0,0,44
3347766,0.0,0,1
3348536,0.0,0,11
3349168,0.014925373134328358,1,67
3347186,0.0,0,1
3349190,0.0,0,10
3347497,0.0,0,20
3347747,0.0,0,4
3348149,0.0,0,3
3349187,0.0,0,0
3346905,0.0,0,2
3349205,0.0,0,2
3347032,0.0,0,1
3348141,0.0,0,1
3348144,0.0,0,1
3348235,0.0,0,1
3348543,0.0,0,2
3348951,0.0,0,7
3349169,0.0,0,3
3349346,0.0,0,4
3347120,0.0,0,8
3347125,0.0,0,8
3348098,0.0,0,1
3348108,0.0,0,1
3348228,0.0,0,6
3346475,0.0,0,1
3346772,0.0,0,8
3349054,0.0,0,1
3349210,0.0,0,1
3347534,0.0,0,1
3347631,0.16666666666666666,1,6
3347868,0.0,0,0
3348385,0.0,0,3
3348678,0.0,0,0
3346454,0.0,0,0
3347370,0.0,0,10
3347897,0.0,0,0
3348262,0.0,0,79
3346387,0.0,0,4
3347174,0.0,0,0
3348061,0.0,0,4
3348074,0.0,0,4
3348199,0.0,0,0
3348812,0.0,0,0
3348933,0.0,0,0
3347152,0.047619047619047616,1,21
3347555,0.0,0,4
3347653,0.0,0,1
3349033,0.0,0,1
3349434,0.0,0,8
3346445,0.01818181818181818,1,55
3347862,0.0,0,1
3349337,0.0,0,0
3346494,0.0,0,7
3346547,0.0,0,24
3348910,0.0,0,58
3348507,0.0,0,1
3348530,0.0,0,1
3346944,0.16129032258064516,5,31
3347176,0.0,0,0
3347734,0.0,0,0
3348158,0.0,0,0
3348794,0.0,0,1
3346452,0.0,0,14
3348560,0.0,0,12
3348588,0.0,0,12
3346420,0.0,0,2
3347996,0.0,0,0
3348336,0.0,0,1
3349014,0.0,0,10
3349085,0.0,0,1
3349193,0.0,0,0
3347287,0.0,0,16
3347350,0.0,0,6
3347396,0.0,0,6
3347587,0.0,0,3
3348606,0.0,0,2
3349203,0.0,0,3
3347441,0.0,0,16
3349343,0.0,0,0
3348060,0.0,0,1
3347649,0.0,0,0
3348891,0.0,0,12
3348916,0.0,0,12
3348959,0.0,0,60
3348986,0.0,0,0
3347443,0.0,0,0
3348904,0.0,0,1
3349155,0.0,0,1
3349366,0.0,0,5
3349386,0.0,0,5
3346759,0.0,0,2
3347184,0.0,0,1
3348072,0.0,0,4
3349175,0.0,0,0
3350322,0.0,0,7
3351522,0.0,0,0
3351828,0.0,0,0
3349675,0.0,0,1
3349679,0.6666666666666666,2,3
3349825,0.0,0,0
3349903,0.0,0,8
3350298,0.0,0,2
3350299,0.3333333333333333,1,3
3350347,0.0,0,2
3350361,0.0,0,7
3352575,0.0,0,1
3349556,0.0,0,16
3350582,0.0,0,0
3349945,0.0,0,12
3349951,0.0,0,0
3350112,0.0,0,1
3351569,0.0,0,1
3351919,0.0,0,15
3349507,0.0,0,1
3349780,0.0,0,1
3349797,0.0,0,1
3350100,0.0,0,1
3350418,0.0,0,0
3350421,0.0,0,0
3350780,0.0,0,2
3350945,0.36363636363636365,4,11
3351580,0.0,0,0
3351702,0.0,0,1
3351704,0.0,0,1
3351917,0.0,0,7
3352014,0.0,0,0
3352029,0.0,0,2
3352041,0.0,0,2
3352438,0.0,0,3
3350021,0.0,0,4
3350547,0.0,0,2
3350964,0.0,0,48
3351333,0.0,0,1
3351358,0.15384615384615385,2,13
3351563,0.0,0,37
3351581,0.0,0,1
3351761,0.0,0,1
3352159,0.0,0,1
3350024,0.0,0,27
3350091,0.0,0,5
3351193,0.0,0,0
3351753,0.03896103896103896,3,77
3349597,0.0,0,2
3350257,0.0,0,0
3350259,0.0,0,0
3351989,0.0,0,4
3352289,0.05185185185185185,7,135
3350022,0.0,0,3
3350205,0.021739130434782608,3,138
3350360,0.0,0,0
3350555,0.0,0,5
3350665,0.0,0,1
3350875,0.0,0,0
3351868,0.0,0,1
3351925,0.0,0,7
3352144,0.0,0,0
3352148,0.0,0,8
3349524,0.0,0,1
3349753,0.0,0,3
3349771,0.0,0,3
3349973,0.0,0,0
3350308,0.0,0,0
3351014,0.0,0,0
3351234,0.0,0,1
3351305,0.0,0,2
3351833,0.05555555555555555,2,36
3351844,0.05555555555555555,2,36
3351884,0.0,0,2
3351956,0.0,0,11
3352172,0.0,0,9
3352196,0.0,0,72
3352246,0.0,0,0
3349890,0.0,0,1
3350180,0.0,0,10
3350874,0.0,0,1
3351735,0.3333333333333333,1,3
3349542,0.0,0,7
3349565,0.0,0,1
3349702,0.0,0,4
3350461,0.0,0,13
3350974,0.0,0,0
3351073,0.0,0,2
3351460,0.0,0,2
3351741,0.0,0,2
3352062,0.0,0,1
3352110,0.0,0,2
3349658,0.0,0,0
3350614,0.0,0,3
3351297,0.0,0,1
3351361,0.0,0,60
3351386,0.0,0,12
3351604,0.0,0,0
3351946,0.5,2,4
3351958,0.5,2,4
3351967,0.5,2,4
3352124,0.0,0,60
3352529,0.0,0,2
3349607,0.058823529411764705,1,17
3351774,0.0,0,10
3352300,0.0,0,4
3349837,0.0,0,1
3350144,0.0,0,14
3349570,0.0,0,0
3349727,0.0,0,1
3349742,0.0,0,1
3350447,0.0,0,0
3350785,0.0,0,0
3350791,0.0,0,0
3351023,0.0,0,0
3351057,0.0,0,8
3351271,0.0,0,0
3351277,0.0,0,0
3351413,0.0,0,0
3351564,0.0,0,2
3349927,0.0,0,1
3351082,0.0,0,1
3350498,0.0,0,4
3350903,0.0,0,19
3351495,0.0,0,1
3351509,0.0,0,14
3352283,0.3333333333333333,1,3
3352389,0.0,0,1
3351207,0.023255813953488372,1,43
3350618,0.0,0,1
3351067,0.0,0,2
3351223,0.0,0,0
3351669,1.0,2,2
3351927,0.0,0,3
3351945,0.0,0,3
3351972,0.0,0,3
3352384,0.06666666666666667,1,15
3352596,0.0,0,7
3350303,0.0,0,0
3352318,0.0,0,4
3349505,0.0,0,0
3351119,0.0,0,4
3351143,0.5,1,2
3350335,0.0,0,1
3350727,0.0,0,10
3350955,0.0,0,0
3351107,0.5555555555555556,5,9
3351116,0.5555555555555556,5,9
3351118,0.23076923076923078,3,13
3351125,0.23076923076923078,3,13
3351136,0.23076923076923078,3,13
3351467,0.0,0,1
3351534,0.23076923076923078,3,13
3351540,0.5555555555555556,5,9
3350735,0.0,0,10
3350928,0.0,0,1
3351562,0.0,0,2
3351954,0.0,0,1
3350151,0.0,0,39
3350153,0.0,0,39
3351157,0.0,0,0
3351166,0.0,0,0
3352225,0.0,0,0
3352567,0.0,0,0
3352595,0.0,0,0
3349789,0.0,0,1
3349794,0.0,0,1
3351614,0.0,0,43
3351838,0.0,0,19
3351877,0.0,0,43
3350629,0.0,0,1
3350190,0.0,0,1
3350758,0.0,0,1
3351952,0.0,0,33
3352295,0.0,0,0
3349798,0.0,0,0
3350529,0.0,0,0
3350788,0.0,0,0
3352186,0.0,0,0
3349594,0.0,0,24
3350386,0.0,0,13
3350553,0.0,0,12
3352422,0.0,0,0
3352447,0.0,0,0
3350265,0.047619047619047616,1,21
3350287,0.0,0,2
3350289,0.0,0,2
3350446,0.0,0,1
3350476,0.0,0,63
3350586,0.0,0,0
3350637,0.0,0,0
3351613,0.0,0,0
3351628,0.0,0,4
3351746,0.0,0,2
3351773,0.0,0,1
3351784,0.0,0,1
3351970,0.0,0,3
3352022,0.0,0,0
3352105,0.047619047619047616,1,21
3351408,0.0,0,1
3351541,0.0,0,0
3349930,0.0,0,1
3350254,0.0,0,14
3351415,0.0,0,1
3351778,0.0,0,1
3352216,0.013513513513513514,1,74
3350540,0.015873015873015872,1,63
3350798,0.0,0,0
3350947,0.0,0,0
3349518,0.0,0,1
3351474,0.0,0,0
3351053,0.0,0,1
3351142,0.0,0,1
3349963,0.0,0,4
3350251,0.0,0,2
3350740,0.0,0,7
3350756,0.0,0,7
3350939,0.0,0,2
3351071,0.0,0,1
3351374,0.0,0,8
3351640,0.0,0,1
3350227,0.75,3,4
3351421,0.0,0,10
3351993,0.03571428571428571,2,56
3352519,0.125,1,8
3349735,0.0,0,1
3349806,0.0,0,9
3351222,0.2857142857142857,2,7
3351227,0.25,1,4
3351618,0.0,0,0
3352003,0.0,0,11
3352154,0.0,0,71
3352011,0.0,0,63
3352425,0.0,0,0
3352502,0.0,0,3
3350253,0.0,0,2
3349637,0.0,0,0
3350480,0.0,0,14
3351199,0.0,0,0
3350531,0.0,0,0
3351133,0.0,0,0
3350267,0.0967741935483871,3,31
3350374,0.0,0,1
3351117,0.0,0,0
3351200,0.0,0,1
3351492,0.0,0,0
3351503,0.0,0,1
3352098,0.0,0,0
3352103,0.0,0,3
3352271,0.0,0,0
3350241,0.0,0,0
3350354,0.0,0,0
3350364,0.0,0,0
3350372,0.0,0,0
3350378,0.0,0,0
3351555,0.0,0,0
3351790,0.0,0,1
3350468,0.0,0,0
3352242,0.0,0,0
3352261,0.0,0,0
3352363,0.0,0,0
3352446,0.0,0,0
3352488,0.0,0,1
3352552,0.0,0,0
3350615,0.0,0,2
3351025,0.0,0,0
3351620,0.02962962962962963,4,135
3351906,0.0,0,0
3352433,0.0,0,2
3350440,0.0,0,10
3351846,0.0625,1,16
3350670,0.0,0,1
3351423,0.0,0,1
3351466,0.0,0,1
3349838,0.0,0,22
3352020,0.0,0,1
3350260,0.0,0,1
3350464,0.0,0,1
3350644,0.0,0,1
3351872,0.0,0,1
3350384,0.0,0,1
3350463,0.0,0,0
3349874,0.0,0,0
3351263,0.0,0,29
3351328,0.0,0,1
3351367,0.0,0,1
3351598,0.0,0,1
3352058,0.0,0,1
3349509,0.0,0,3
3349839,0.0,0,0
3351341,0.0,0,0
3351808,0.1,1,10
3352421,0.0,0,0
3349606,0.0,0,1
3350123,0.0,0,30
3350125,0.0,0,1
3350382,0.0,0,1
3350717,0.0,0,10
3352157,0.0,0,2
3350047,0.0,0,14
3350697,0.0,0,4
3351026,0.0,0,14
3351471,0.0,0,0
3349842,0.0,0,33
3350989,0.0,0,2
3349905,0.0,0,12
3350233,0.0,0,4
3350769,0.0379746835443038,3,79
3351028,0.0,0,1
3351414,0.0,0,1
3351918,0.0,0,14
3352108,0.01818181818181818,1,55
3352136,0.0,0,3
3352515,0.0,0,1
3352528,0.06666666666666667,4,60
3349851,0.0,0,1
3349862,0.0,0,1
3350376,0.0,0,2
3351766,0.1111111111111111,1,9
3351932,0.0,0,7
3352485,0.0,0,1
3350454,0.0,0,2
3350948,0.0,0,1
3350301,0.0,0,0
3352204,0.0,0,1
3352236,0.0,0,5
3350890,0.0,0,1
3349864,0.0,0,1
3349994,0.0,0,2
3351325,0.0,0,0
3351997,0.0,0,3
3352007,0.0,0,3
3352282,0.0,0,15
3350304,0.0,0,25
3350681,0.04081632653061224,2,49
3351206,1.0,5,5
3351317,0.043478260869565216,1,23
3351164,0.0,0,1
3351235,0.5,1,2
3351710,0.0,0,0
3349557,0.0,0,9
3352084,0.0,0,1
3352176,0.0,0,60
3349893,0.0,0,9
3350772,0.010869565217391304,1,92
3350581,0.0,0,16
3350056,0.0,0,0
3350154,0.0,0,0
3350196,0.0,0,0
3350202,0.0,0,0
3351150,0.0,0,37
3352937,0.0,0,12
3353490,0.0,0,5
3354169,0.0,0,0
3354407,0.0,0,1
3354528,0.12,3,25
3354889,0.0,0,1
3353324,0.17142857142857143,6,35
3355116,0.0,0,2
3355484,0.0,0,2
3352907,0.0,0,1
3353094,0.0,0,3
3353403,0.0,0,0
3354808,0.0,0,8
3355439,0.0,0,0
3352700,0.0,0,1
3352948,0.0,0,1
3355101,0.10344827586206896,3,29
3355572,0.025,1,40
3352704,0.0,0,52
3352998,0.0,0,3
3353040,0.0,0,2
3353096,0.022727272727272728,1,44
3353272,0.0,0,52
3353608,0.0,0,1
3353629,0.0,0,52
3354549,0.022727272727272728,1,44
3355179,0.0,0,5
3355216,0.0,0,6
3355229,0.024390243902439025,1,41
3353321,0.0,0,9
3353323,0.0,0,9
3353329,0.0,0,9
3353336,0.0,0,9
3353350,0.0,0,9
3354996,0.0,0,3
3355106,0.0,0,2
3355236,0.0,0,2
3355266,0.0,0,2
3352715,0.0,0,2
3353205,0.0,0,1
3353522,0.0,0,0
3354495,0.0,0,4
3354903,0.0,0,1
3355142,0.0,0,1
3355387,0.0,0,2
3353057,0.03333333333333333,2,60
3353568,0.0,0,2
3353968,0.0,0,0
3355587,0.0,0,1
3352718,0.0,0,5
3353362,0.0,0,3
3353544,0.03896103896103896,3,77
3354830,0.0,0,14
3355134,0.0,0,5
3355235,0.0,0,20
3355338,0.0,0,1
3355500,0.0,0,3
3355537,0.0,0,1
3352882,0.0,0,3
3353157,0.14285714285714285,1,7
3353283,0.0,0,3
3353639,0.0,0,0
3353791,0.0,0,1
3354018,0.0,0,0
3354097,0.0,0,1
3354113,0.0,0,1
3354347,0.0,0,21
3355168,0.0,0,0
3353070,0.0,0,3
3353894,0.0,0,0
3354741,0.0,0,3
3354786,0.0,0,11
3354912,0.0,0,33
3354933,0.0,0,33
3355418,0.0,0,30
3352678,0.0,0,1
3353105,0.05,1,20
3353310,0.0,0,0
3353333,0.0,0,6
3353359,0.0,0,23
3353564,0.0,0,1
3354051,0.0,0,0
3354463,0.0,0,1
3354533,0.0,0,11
3354857,0.36363636363636365,4,11
3354870,0.36363636363636365,4,11
3355471,0.0,0,1
3355589,0.0,0,2
3352969,0.0,0,0
3353039,0.0,0,0
3353206,0.0,0,7
3353604,0.0,0,2
3353657,0.0,0,2
3353365,0.0,0,0
3353507,0.0,0,10
3354013,0.0,0,2
3354177,0.0,0,0
3354944,0.0,0,0
3353352,0.0,0,4
3353500,0.0,0,1
3353766,0.0,0,5
3354416,0.0,0,5
3354493,0.0,0,1
3354990,0.0,0,26
3355577,0.05357142857142857,3,56
3352964,0.0,0,29
3353287,0.0,0,4
3354508,0.038461538461538464,1,26
3354896,0.0,0,6
3352667,0.0,0,2
3353974,0.0,0,14
3354025,0.0,0,6
3353056,0.0,0,10
3353886,0.0,0,0
3355310,0.0,0,9
3355395,0.0,0,0
3355397,0.0,0,0
3355405,0.0,0,0
3355413,0.0,0,0
3352835,0.0,0,6
3353089,0.061224489795918366,3,49
3354724,0.0,0,1
3355552,0.0,0,5
3352669,0.0,0,3
3353432,0.0,0,0
3353788,0.0,0,0
3355224,0.0,0,0
3355336,0.0,0,0
3352641,0.0,0,3
3353203,0.0,0,1
3353380,0.0,0,1
3354239,0.0,0,0
3354271,0.0,0,1
3354666,0.0,0,2
3353072,0.0,0,2
3354187,0.0,0,27
3354841,0.0,0,1
3354936,0.0,0,0
3354950,0.0,0,0
3353485,0.0,0,1
3353636,0.0,0,0
3353861,0.0,0,9
3353877,0.0,0,0
3353885,0.0,0,0
3353891,0.0,0,0
3353917,0.0,0,0
3355582,0.08823529411764706,3,34
3353247,0.0,0,3
3353256,0.0,0,3
3354042,0.375,3,8
3353035,0.0,0,1
3354548,0.0,0,4
3355234,0.0,0,0
3355243,0.0,0,0
3353060,0.4,2,5
3353711,0.0,0,3
3353888,0.0,0,10
3354358,0.0,0,2
3354719,0.0,0,2
3355046,0.0,0,1
3353654,0.0,0,4
3353795,0.0,0,0
3354184,0.0,0,0
3354461,0.0,0,1
3355087,0.0,0,0
3354329,0.0,0,0
3354673,0.0,0,0
3354917,0.0,0,10
3355255,0.0,0,2
3355307,0.0,0,10
3355319,0.5833333333333334,7,12
3355335,0.0,0,2
3355369,0.5,4,8
3355420,0.1111111111111111,1,9
3355455,0.0,0,4
3355495,0.5,4,8
3355497,0.0,0,10
3355186,0.0,0,0
3355339,0.0,0,1
3355466,0.0,0,0
3355480,0.0,0,5
3353010,0.0,0,1
3354441,0.0,0,1
3354618,0.0,0,9
3354930,0.0,0,1
3355105,0.0,0,1
3355189,0.0,0,2
3355276,0.0,0,1
3353024,0.0,0,10
3353469,0.0,0,4
3353876,0.0,0,0
3354158,0.0,0,1
3354551,0.0,0,1
3354811,0.0,0,4
3355031,0.0,0,2
3353933,0.0,0,4
3354943,0.0,0,0
3352658,0.0,0,5
3352911,0.0,0,1
3353548,0.0,0,7
3353809,0.045454545454545456,1,22
3353948,0.0,0,1
3354466,0.0,0,0
3354573,0.0,0,0
3354993,0.0,0,14
3355051,0.0,0,1
3355575,0.0,0,1
3352724,0.0,0,0
3355019,0.0,0,7
3355425,0.0,0,4
3353348,0.0,0,0
3354257,0.0,0,1
3354503,0.0,0,1
3352684,0.0,0,0
3352953,0.0,0,4
3353178,0.0,0,4
3353698,0.0,0,2
3353708,0.0,0,2
3354669,0.0,0,1
3355182,0.015873015873015872,1,63
3355346,0.0,0,24
3352909,0.0,0,1
3353508,0.0,0,0
3353509,0.0,0,1
3353740,0.0,0,5
3355144,0.125,1,8
3355373,0.0,0,1
3352968,0.0,0,2
3353820,0.0,0,2
3352938,0.0,0,0
3353159,0.1,1,10
3353720,0.0,0,1
3355005,0.0,0,2
3355129,0.0,0,2
3355141,0.0,0,2
3355177,0.0,0,2
3355624,0.0,0,1
3352608,0.0,0,3
3352682,0.0,0,1
3355139,0.0,0,1
3353377,0.6666666666666666,2,3
3354436,0.0,0,0
3352616,0.0,0,3
3353867,0.0,0,1
3355077,0.0,0,0
3355526,0.0,0,1
3354578,0.05426356589147287,14,258
3354794,0.0,0,1
3353494,0.0,0,1
3353767,0.0,0,1
3353818,0.0,0,0
3354422,0.0,0,0
3353995,0.0,0,0
3352843,0.0,0,1
3353011,0.0,0,17
3353118,0.0,0,3
3353573,0.3333333333333333,1,3
3355359,0.0,0,0
3355493,0.0,0,0
3354827,0.0,0,1
3354834,0.0,0,1
3354890,0.0,0,2
3355584,0.0,0,0
3352677,0.0,0,23
3353428,0.0,0,1
3355606,0.0,0,1
3353306,0.0,0,1
3355385,0.0,0,10
3353692,0.0,0,0
3353922,0.0,0,0
3355456,0.14285714285714285,1,7
3352800,0.0,0,0
3353012,0.6666666666666666,2,3
3353052,0.0,0,7
3353079,0.0,0,7
3353091,0.0,0,1
3354798,0.0,0,0
3355520,0.0,0,2
3352981,0.0,0,0
3353620,0.0,0,0
3354077,0.0,0,10
3354144,0.0,0,1
3353819,0.0,0,2
3353981,0.18181818181818182,2,11
3354227,0.0,0,14
3354230,0.0,0,14
3353330,0.0,0,17
3353441,0.0,0,1
3353685,0.0,0,1
3354222,0.08108108108108109,3,37
3355542,0.0,0,2
3355565,0.0,0,0
3353710,0.0,0,0
3353715,0.0,0,0
3354279,0.0,0,14
3355517,0.0,0,2
3355521,0.0,0,0
3354341,0.06818181818181818,3,44
3352757,0.0,0,7
3355384,0.0,0,29
3353431,0.0,0,1
3353360,0.0,0,2
3353371,0.0,0,2
3353379,0.0,0,0
3353491,0.0,0,0
3354375,0.0,0,1
3354575,0.0,0,0
3354594,0.0,0,16
3353088,0.0,0,3
3353150,0.0,0,5
3354787,0.0,0,0
3355049,0.0,0,2
3355291,0.0,0,10
3355315,0.0,0,10
3354789,0.0,0,1
3354569,0.0,0,0
3354989,0.0,0,18
3354995,0.0,0,18
3355001,0.0,0,18
3352639,0.0,0,0
3353817,0.0,0,19
3353999,0.0,0,68
3354004,0.0,0,68
3354981,0.0,0,7
3355547,0.0,0,7
3355585,0.0,0,8
3355567,0.0,0,2
3356756,0.0,0,2
3357227,0.0,0,4
3357519,0.0,0,11
3357759,0.16666666666666666,1,6
3358129,0.0,0,1
3358569,0.0,0,2
3358643,0.0,0,1
3358761,0.0,0,4
3358811,0.0,0,1
3355691,0.0,0,0
3355871,0.0,0,1
3356480,0.0,0,27
3357107,0.0,0,13
3357192,0.0,0,3
3357305,0.0,0,1
3358318,0.0,0,1
3358764,0.0,0,0
3358765,0.0,0,1
3356083,0.06666666666666667,6,90
3356116,0.0,0,3
3357885,0.0,0,2
3357917,0.0,0,2
3358274,0.0,0,2
3356050,0.0,0,4
3356433,0.0,0,1
3358055,0.0,0,9
3358800,0.0,0,1
3355917,0.0,0,64
3356265,0.0,0,1
3356530,0.0,0,0
3357032,0.0,0,0
3357231,0.017391304347826087,2,115
3357665,0.0,0,1
3357847,0.0,0,1
3358230,0.0,0,1
3358259,0.0,0,4
3358652,1.0,1,1
3358827,0.0,0,13
3355741,0.0,0,5
3356379,0.0,0,2
3357085,0.0,0,7
3357978,0.0,0,0
3358300,0.0,0,8
3358538,0.0,0,7
3358554,0.0,0,1
3356175,0.0,0,11
3356847,0.0,0,2
3357134,0.10526315789473684,2,19
3357854,0.014705882352941176,1,68
3358028,0.0,0,7
3355830,0.0,0,3
3355977,0.0,0,5
3356378,0.0,0,20
3357634,0.0,0,2
3358657,0.0,0,6
3356387,0.0,0,16
3357021,0.0,0,1
3357421,0.0,0,1
3357483,0.0,0,10
3357569,0.0,0,1
3357899,0.0,0,2
3358281,0.0,0,1
3356012,0.0,0,0
3356755,0.0,0,1
3358117,0.0,0,0
3355916,0.0,0,1
3356044,0.0,0,5
3356070,0.0,0,1
3357710,0.0,0,7
3357937,0.0,0,0
3358341,0.0,0,2
3358725,0.0,0,0
3355989,0.0,0,0
3356687,0.2857142857142857,2,7
3356717,0.0,0,4
3356798,0.0,0,0
3356837,0.0,0,5
3357352,0.0,0,0
3357837,0.0,0,1
3357886,0.0,0,0
3357947,0.0,0,1
3357974,0.0,0,33
3358430,0.0,0,3
3356765,0.36363636363636365,4,11
3356336,0.0,0,3
3358649,0.0,0,5
3355749,0.0425531914893617,2,47
3356607,0.0,0,1
3356841,0.125,3,24
3357228,0.0,0,1
3358107,0.0,0,14
3356064,0.0,0,2
3357935,0.0,0,1
3355944,0.0,0,3
3356055,0.0,0,1
3356158,0.6,3,5
3356259,0.47619047619047616,10,21
3358739,0.16666666666666666,2,12
3358075,0.0,0,15
3358581,0.0,0,12
3355729,0.0,0,0
3357118,0.0,0,12
3357414,0.0,0,0
3358475,0.0,0,1
3355864,0.0,0,6
3357865,0.0,0,3
3358210,0.0,0,2
3355782,0.0,0,1
3355894,0.0,0,4
3356267,0.0,0,1
3356534,0.0,0,1
3356539,0.0,0,1
3356567,0.0,0,1
3356628,0.0,0,1
3356723,0.0,0,15
3357360,0.0,0,12
3357888,0.0,0,2
3356285,0.5,1,2
3357347,0.0,0,34
3357912,0.0,0,5
3357990,0.0,0,2
3358512,0.0,0,0
3356802,0.0,0,0
3356885,0.0,0,1
3356944,0.0,0,4
3356989,0.07142857142857142,1,14
3357467,0.0,0,2
3357592,0.0,0,0
3358229,0.0,0,1
3356599,0.0,0,9
3357949,0.15,3,20
3356432,0.0,0,1
3356461,0.0,0,8
3356491,0.0,0,1
3356778,0.0,0,7
3357018,0.0,0,0
3358187,0.0,0,2
3358325,0.0,0,4
3358638,0.0,0,1
3358698,0.0958904109589041,7,73
3358774,0.0,0,4
3357244,0.0,0,37
3357558,0.0,0,2
3357581,0.0,0,2
3358404,0.0,0,0
3356346,0.0,0,0
3356354,0.0,0,0
3356922,0.0,0,0
3355815,0.0,0,1
3356476,0.0,0,2
3358808,0.0,0,0
3356374,0.0,0,0
3357095,0.03225806451612903,2,62
3357328,0.0,0,0
3358132,0.0,0,1
3358263,0.0,0,24
3358353,0.0,0,5
3358806,0.0,0,1
3355689,0.0,0,1
3355726,0.0,0,1
3355752,0.0,0,1
3357344,0.0,0,0
3358372,0.0,0,3
3355713,0.0,0,25
3356009,0.0,0,7
3356139,0.0,0,3
3356459,0.0,0,4
3356590,0.0,0,1
3356608,0.0,0,1
3357381,0.0,0,2
3357694,0.0,0,2
3358730,0.0,0,3
3356054,0.0,0,0
3356789,0.0,0,1
3357097,0.0,0,1
3357114,0.0,0,1
3357755,0.0,0,1
3357772,0.0,0,1
3357140,0.0,0,0
3357506,0.0,0,0
3357516,0.0,0,31
3357689,0.0,0,15
3357784,0.045454545454545456,1,22
3358561,0.0,0,8
3356088,0.0,0,3
3356679,0.0,0,0
3358061,0.0,0,14
3356763,0.14285714285714285,4,28
3356767,0.14285714285714285,4,28
3356821,0.0,0,0
3356143,0.0,0,0
3357181,0.0,0,1
3356913,0.25,2,8
3357805,0.0,0,1
3356391,0.0,0,1
3356392,0.0,0,1
3356683,0.1,2,20
3356816,0.1,2,20
3356843,0.1,2,20
3357078,0.0,0,5
3357384,0.0,0,22
3356407,0.0,0,1
3356537,0.0,0,0
3356605,0.0,0,0
3358052,0.0,0,0
3358054,0.0,0,0
3358412,0.0,0,20
3355890,0.0,0,0
3356406,0.0,0,17
3356709,0.0,0,17
3356823,0.0,0,5
3356943,0.0,0,2
3357218,0.0,0,18
3357724,0.0,0,8
3358067,0.0,0,0
3358241,0.0,0,6
3358242,0.0,0,3
3355697,0.0,0,1
3357464,0.0,0,1
3358502,0.0,0,0
3357875,0.0,0,16
3357930,0.0,0,1
3358032,0.0,0,1
3358386,0.0,0,1
3358834,0.0,0,0
3356255,0.0,0,1
3356261,0.0,0,1
3357829,0.0,0,13
3358212,0.0,0,1
3356307,0.0,0,1
3356643,0.0,0,1
3356985,0.0,0,0
3358464,0.0,0,0
3356222,0.025,2,80
3356493,0.0,0,1
3356748,0.3333333333333333,1,3
3356771,0.36363636363636365,4,11
3356963,0.0,0,1
3357209,0.0,0,1
3356565,0.0,0,6
3357868,0.0,0,1
3355798,0.04609929078014184,13,282
3355816,0.04609929078014184,13,282
3355825,0.04609929078014184,13,282
3357238,0.0,0,6
3357193,0.0,0,0
3358131,0.0,0,0
3355665,0.09090909090909091,1,11
3355868,0.0,0,1
3356878,0.0,0,1
3357827,0.0,0,3
3356519,0.0,0,1
3357044,0.0,0,1
3358514,0.0,0,0
3358521,0.0,0,0
3358585,0.0,0,0
3358592,0.0,0,0
3355877,0.0,0,0
3356154,0.0,0,3
3356718,0.0,0,2
3357195,0.0,0,2
3357733,0.0,0,0
3355769,0.0,0,22
3356138,0.0,0,2
3356477,0.0,0,5
3356670,0.0,0,1
3356697,0.0,0,1
3357334,0.0,0,0
3356597,0.0,0,4
3356601,0.0,0,0
3357159,0.0,0,0
3357170,0.0,0,23
3357428,0.0,0,2
3357031,0.0,0,1
3357199,0.0,0,1
3357743,0.0,0,0
3357762,0.0,0,0
3358080,0.0,0,0
3358181,0.0,0,1
3357641,0.0,0,63
3357664,0.0,0,63
3357956,0.0,0,0
3358701,0.0,0,0
3358704,0.0,0,1
3356807,0.0,0,0
3358149,0.009708737864077669,1,103
3356289,0.0,0,6
3358222,0.0,0,17
3358435,0.0,0,35
3356051,0.0,0,2
